Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2021-05-12 13:37:55 UTC,Re-opened Store,,,Beyond The body_inc,US,Beyondthebodytea@gmail.com,beyond-the-body-inc.myshopify.com
2021-05-12 13:38:01 UTC,Uninstalled,"",,"Non Posso, Ho Danza.",IT,info@nonpossohodanza.it,non-posso-ho-danza.myshopify.com
2021-05-12 13:38:02 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,"Non Posso, Ho Danza.",IT,info@nonpossohodanza.it,non-posso-ho-danza.myshopify.com
2021-05-12 13:41:38 UTC,Uninstalled,"",,540-watch,GP,jet7life9@gmail.com,540-watch.myshopify.com
2021-05-12 13:41:39 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,540-watch,GP,jet7life9@gmail.com,540-watch.myshopify.com
2021-05-12 13:55:53 UTC,Installed,,,Pfotenpat,DE,arthur.dropshipping97@gmx.de,hunde-123.myshopify.com
2021-05-12 14:10:29 UTC,Uninstalled,Not needed anymore,,"Hi-Lighter Room XII, LLC",US,hilighterllc@icloud.com,hi-lighter-llc.myshopify.com
2021-05-12 14:10:30 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,"Hi-Lighter Room XII, LLC",US,hilighterllc@icloud.com,hi-lighter-llc.myshopify.com
2021-05-12 14:28:12 UTC,Uninstalled,"",,OCTOCLASSIC,GB,leszekcierpowicz@gmail.com,octoclassic.myshopify.com
2021-05-12 14:36:08 UTC,Uninstalled,App is not performing well,,Lo&Bam,US,loandbambusiness@gmail.com,lo-bam.myshopify.com
2021-05-12 14:38:22 UTC,Installed,,,Fully Vibed,GB,fullyvibed@gmail.com,fully-vibed.myshopify.com
2021-05-12 14:40:38 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Fully Vibed,GB,fullyvibed@gmail.com,fully-vibed.myshopify.com
2021-05-12 14:40:39 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-11,Fully Vibed,GB,fullyvibed@gmail.com,fully-vibed.myshopify.com
2021-05-12 14:48:44 UTC,Closed Store,,,POMASHE,US,pomashepro@gmail.com,pomashe.myshopify.com
2021-05-12 14:48:45 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,2021-05-24,POMASHE,US,pomashepro@gmail.com,pomashe.myshopify.com
2021-05-12 15:11:53 UTC,Uninstalled,"",,Season-France,FR,contact@season-france.com,leon-ecom.myshopify.com
2021-05-12 15:11:54 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Season-France,FR,contact@season-france.com,leon-ecom.myshopify.com
2021-05-12 15:12:26 UTC,Installed,,,DND DICE,US,manny@edgevision.com,dnd-dice.myshopify.com
2021-05-12 15:12:54 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,DND DICE,US,manny@edgevision.com,dnd-dice.myshopify.com
2021-05-12 15:12:55 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-11,DND DICE,US,manny@edgevision.com,dnd-dice.myshopify.com
2021-05-12 15:13:49 UTC,Re-opened Store,,,Lucy B's Beauty,US,lucybsproducts@gmail.com,lucy-bs-beauty.myshopify.com
2021-05-12 15:15:06 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-12 15:29:11 UTC,Closed Store,,,Warm Wellness,US,mercedes.barron96@gmail.com,warmwellness.myshopify.com
2021-05-12 15:45:26 UTC,Installed,,,RBJ Leggins,CO,rbjleggins@gmail.com,rbj-leggins.myshopify.com
2021-05-12 15:47:28 UTC,Installed,,,Cils MAHUI Inc./MAHUI Lashes Inc.,CA,mahuilashes@gmail.com,mahui-lashes.myshopify.com
2021-05-12 15:48:03 UTC,Installed,,,Hummerstones farm,GB,joebenhanna@gmail.com,hummerstones-farm.myshopify.com
2021-05-12 15:48:04 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Cils MAHUI Inc./MAHUI Lashes Inc.,CA,mahuilashes@gmail.com,mahui-lashes.myshopify.com
2021-05-12 15:48:06 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-11,Cils MAHUI Inc./MAHUI Lashes Inc.,CA,mahuilashes@gmail.com,mahui-lashes.myshopify.com
2021-05-12 16:01:21 UTC,Uninstalled,"",,RodyvoFR,FR,contact@rodyvo.fr,rodyvofr.myshopify.com
2021-05-12 16:01:22 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,RodyvoFR,FR,contact@rodyvo.fr,rodyvofr.myshopify.com
2021-05-12 16:04:57 UTC,Uninstalled,Ya no la necesito,,RBJ Leggins,CO,rbjleggins@gmail.com,rbj-leggins.myshopify.com
2021-05-12 16:23:10 UTC,Installed,,,EaryPRO,FR,earypro@gmail.com,earypro-2.myshopify.com
2021-05-12 16:57:53 UTC,Re-opened Store,,,MyTeaTox,GB,myteatox7@gmail.com,myteatox7.myshopify.com
2021-05-12 17:18:28 UTC,Uninstalled,"",,I Am Lilou Bloom,US,iamliloubloom@gmail.com,i-am-lilou-bloom.myshopify.com
2021-05-12 17:18:29 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,I Am Lilou Bloom,US,iamliloubloom@gmail.com,i-am-lilou-bloom.myshopify.com
2021-05-12 17:33:04 UTC,Uninstalled,Does not meet my needs,,World of Glass,US,gotwog@gmail.com,twog.myshopify.com
2021-05-12 17:33:05 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,World of Glass,US,gotwog@gmail.com,twog.myshopify.com
2021-05-12 17:34:10 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Persona,LK,dmahen@me.com,personamasks.myshopify.com
2021-05-12 17:47:26 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,OC Soccer Club,US,jack@wearecollide.com,oc-soccer-club.myshopify.com
2021-05-12 17:47:29 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-11,OC Soccer Club,US,jack@wearecollide.com,oc-soccer-club.myshopify.com
2021-05-12 17:54:22 UTC,Installed,,,flexstand,GB,lanky032@googlemail.com,flexdeskstore.myshopify.com
2021-05-12 17:55:30 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,flexstand,GB,lanky032@googlemail.com,flexdeskstore.myshopify.com
2021-05-12 17:55:32 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-11,flexstand,GB,lanky032@googlemail.com,flexdeskstore.myshopify.com
2021-05-12 17:58:47 UTC,Re-opened Store,,,Your Masks Direct,US,elikamenetzky@gmail.com,your-masks-direct.myshopify.com
2021-05-12 18:00:52 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-11,CAZEALEON,BB,cazealeon@gmail.com,cazealeon.myshopify.com
2021-05-12 18:00:55 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-11,JukeProducts,US,sellingfor102@gmail.com,juke-products.myshopify.com
2021-05-12 18:00:57 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-11,VIVIZARY,GB,myvivizary@gmail.com,vivizary.myshopify.com
2021-05-12 18:07:47 UTC,Uninstalled,Not needed anymore,,Affordable Pet Labs,US,info@affordablepetlabs.com,affordable-pet-labs.myshopify.com
2021-05-12 18:07:48 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Affordable Pet Labs,US,info@affordablepetlabs.com,affordable-pet-labs.myshopify.com
2021-05-12 18:08:02 UTC,Closed Store,,,Orderly Dwellings & Co,CA,miaoxinc@uvic.ca,homeistics.myshopify.com
2021-05-12 18:15:14 UTC,Re-opened Store,,,Orderly Dwellings & Co,CA,rosie948@hotmail.com,homeistics.myshopify.com
2021-05-12 18:18:19 UTC,Uninstalled,"",,Jelic,GB,cotierjames1999@gmail.com,jelic-jewellery.myshopify.com
2021-05-12 18:43:32 UTC,Installed,,,Rise Footwear,GB,support@risefootwear.com,bugzapper-tech.myshopify.com
2021-05-12 18:48:12 UTC,Uninstalled,"",,Rise Footwear,GB,support@risefootwear.com,bugzapper-tech.myshopify.com
2021-05-12 19:12:36 UTC,Uninstalled,"",,Jakbak§co,FR,jakbak.andco@gmail.com,jakbak-co.myshopify.com
2021-05-12 19:16:49 UTC,Installed,,,sbhdev,US,thomasc1126@gmail.com,sbhdev.myshopify.com
2021-05-12 19:17:09 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,sbhdev,US,thomasc1126@gmail.com,sbhdev.myshopify.com
2021-05-12 19:17:10 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-11,sbhdev,US,thomasc1126@gmail.com,sbhdev.myshopify.com
2021-05-12 19:29:44 UTC,Uninstalled,"",,sbhdev,US,thomasc1126@gmail.com,sbhdev.myshopify.com
2021-05-12 19:29:45 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,sbhdev,US,thomasc1126@gmail.com,sbhdev.myshopify.com
2021-05-12 19:32:09 UTC,Installed,,,Paw Products,US,unicohackl@gmail.com,one-stop-dog-products.myshopify.com
2021-05-12 19:36:48 UTC,Uninstalled,"",,Paw Products,US,unicohackl@gmail.com,one-stop-dog-products.myshopify.com
2021-05-12 20:11:48 UTC,Installed,,,The Irish Country Home,IE,hello@theirishcountryhome.com,the-irish-country-home.myshopify.com
2021-05-12 20:13:20 UTC,Uninstalled,"",,The Irish Country Home,IE,hello@theirishcountryhome.com,the-irish-country-home.myshopify.com
2021-05-12 20:26:19 UTC,Installed,,,Tulum Swim,US,support@tulumswimshop.com,tulum-swim.myshopify.com
2021-05-12 20:26:43 UTC,Uninstalled,"",,Tulum Swim,US,support@tulumswimshop.com,tulum-swim.myshopify.com
2021-05-12 20:28:30 UTC,Uninstalled,"",,Trend Tecs,CH,trendtecswitzerland@gmail.com,trend-tecs.myshopify.com
2021-05-12 20:41:49 UTC,Installed,,,CryliCS,GB,crylics_uk@outlook.com,csnailz.myshopify.com
2021-05-12 20:42:49 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,CryliCS,GB,crylics_uk@outlook.com,csnailz.myshopify.com
2021-05-12 20:42:51 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-11,CryliCS,GB,crylics_uk@outlook.com,csnailz.myshopify.com
2021-05-12 21:04:24 UTC,Uninstalled,Other,,North American Liberty,SE,contact@northamericanliberty.com,freerepublicangear-com.myshopify.com
2021-05-12 21:04:25 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,North American Liberty,SE,contact@northamericanliberty.com,freerepublicangear-com.myshopify.com
2021-05-12 21:04:37 UTC,Re-opened Store,,,Espaçonauta Shop,BR,contato@espaconautashop.com.br,espaconauta-shop.myshopify.com
2021-05-12 21:37:59 UTC,Uninstalled,"",,WellWellPin,MY,iqbariadnan@gmail.com,wellwellpin.myshopify.com
2021-05-12 21:38:01 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,WellWellPin,MY,iqbariadnan@gmail.com,wellwellpin.myshopify.com
2021-05-12 22:24:26 UTC,Installed,,,Go easy fashion,IL,contact@goeasyfashion.com,go-easy-fashion.myshopify.com
2021-05-12 22:25:31 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Go easy fashion,IL,contact@goeasyfashion.com,go-easy-fashion.myshopify.com
2021-05-12 22:25:33 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-11,Go easy fashion,IL,contact@goeasyfashion.com,go-easy-fashion.myshopify.com
2021-05-12 22:28:34 UTC,Uninstalled,"",,Go easy fashion,IL,contact@goeasyfashion.com,go-easy-fashion.myshopify.com
2021-05-12 22:28:35 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Go easy fashion,IL,contact@goeasyfashion.com,go-easy-fashion.myshopify.com
2021-05-12 23:33:12 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Cils MAHUI Inc./MAHUI Lashes Inc.,CA,mahuilashes@gmail.com,mahui-lashes.myshopify.com
2021-05-12 23:33:12 UTC,Uninstalled,"",,Cils MAHUI Inc./MAHUI Lashes Inc.,CA,mahuilashes@gmail.com,mahui-lashes.myshopify.com
2021-05-13 00:10:20 UTC,Closed Store,,,MADAME BIO™,MA,madamebio.info@gmail.com,madame-bio-co.myshopify.com
2021-05-13 00:10:21 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,MADAME BIO™,MA,madamebio.info@gmail.com,madame-bio-co.myshopify.com
2021-05-13 00:15:15 UTC,Closed Store,,,virgo cluster,US,infovirgoclusterbusiness@gmail.com,low-key-clothing-brand.myshopify.com
2021-05-13 00:15:16 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,virgo cluster,US,infovirgoclusterbusiness@gmail.com,low-key-clothing-brand.myshopify.com
2021-05-13 00:19:07 UTC,Re-opened Store,,,MyFishFeeder,US,dominickabazzi@gmail.com,myfishfeeder.myshopify.com
2021-05-13 00:21:58 UTC,Installed,,,Master Mind Music Business INC,US,mmmincbusiness@gmail.com,the-power-of-2.myshopify.com
2021-05-13 00:27:18 UTC,Installed,,,HustleHwy,US,hustlehighway365@gmail.com,hustlehighway365.myshopify.com
2021-05-13 00:31:13 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Store Nations,NL,storenations@outlook.com,wouterstores.myshopify.com
2021-05-13 00:31:18 UTC,Usage charge applied,Shopify plan - 29.99,,Primal Strength & Balance,US,alma@preprimal.com,preprimal.myshopify.com
2021-05-13 00:31:20 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Shady Cycle Gear,US,support@shadycyclegear.com,aaa-ascend.myshopify.com
2021-05-13 00:31:28 UTC,Usage charge applied,Basic Shopify plan - 19.99,,NurseQT,US,mynurseqt@gmail.com,nurseqt.myshopify.com
2021-05-13 00:31:29 UTC,Usage charge applied,Shopify Plus plan - 99.99,,Brickell Men's Products®,US,jmeyer34@gmail.com,brickell-mens-products.myshopify.com
2021-05-13 00:31:30 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,HERETIC PARFUM,US,anji@hereticparfum.com,heretic-parfum.myshopify.com
2021-05-13 00:31:31 UTC,Usage charge applied,Shopify Plus plan - 99.99,,Livinguard Germany,CH,contact.eu@livinguard.com,livinguard.myshopify.com
2021-05-13 00:31:31 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Peinture Algo,FR,contact@algopaint.com,peinture-algo.myshopify.com
2021-05-13 00:31:32 UTC,Usage charge applied,Shopify plan - 29.99,,Hello Drinks,AU,jptucker@hellodrinks.com.au,hellodrinks.myshopify.com
2021-05-13 00:31:33 UTC,Usage charge applied,Shopify plan - 29.99,,Tilted Nation,US,davidc@macally.com,tiltednation.myshopify.com
2021-05-13 00:31:39 UTC,Usage charge applied,Shopify plan - 29.99,,Medical Heros personalised gifts,US,virginia@medicalheropersonalizedgifts.com,medical-heros-personalised-gifts.myshopify.com
2021-05-13 00:31:40 UTC,Usage charge applied,Shopify plan - 29.99,,Bible Belles | A Truth Becomes Her Company,US,hello@truthbecomesher.com,biblebelles.myshopify.com
2021-05-13 00:31:41 UTC,Usage charge applied,Shopify plan - 29.99,,lisbylis,CL,soporte@lisbylis.com,lisbylis.myshopify.com
2021-05-13 00:31:42 UTC,Usage charge applied,Shopify plan - 29.99,,QualityHairControl,US,qhcontrol632@gmail.com,quality-hair-control.myshopify.com
2021-05-13 00:31:42 UTC,Usage charge applied,Shopify plan - 29.99,,MINI Street,CA,milan@ministreetkidswear.com,mini-street-kidswear.myshopify.com
2021-05-13 00:31:43 UTC,Usage charge applied,Basic Shopify plan - 19.99,,TotCraft ,US,tamertot84@gmail.com,totcraft.myshopify.com
2021-05-13 00:31:44 UTC,Usage charge applied,Shopify plan - 29.99,,Kandi Kouture,US,info@kandikouture.com,kandi-kouture.myshopify.com
2021-05-13 00:31:45 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Espace Stellaire,CA,contact@espace-stellaire.com,lampe-lunaire.myshopify.com
2021-05-13 00:31:46 UTC,Usage charge applied,Shopify plan - 29.99,,SAILPAK,US,support@sailpak.com,sailpak.myshopify.com
2021-05-13 00:31:46 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Sovania,DE,support@sovania.com,sovania.myshopify.com
2021-05-13 00:31:47 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Standartplast LLC,US,standartplast.fb@gmail.com,standartplast-llc.myshopify.com
2021-05-13 00:31:48 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Easy-Harness®,US,info@shopeasyharness.com,dogsville-co.myshopify.com
2021-05-13 00:31:55 UTC,Usage charge applied,Basic Shopify plan - 19.99,,EcologiGaia,IT,ecologigaia@gmail.com,ecologigaia.myshopify.com
2021-05-13 00:32:05 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Armelo Sports,CH,info@armelosports.ch,mischaheer.myshopify.com
2021-05-13 00:32:06 UTC,Usage charge applied,Shopify plan - 29.99,,TarotArts,US,CustomerCare@TarotArts.com,tarotarts.myshopify.com
2021-05-13 00:32:07 UTC,Usage charge applied,Basic Shopify plan - 19.99,,BETTERMEANDCOMPANY,US,bettermeandco@gmail.com,bettermeandcompany.myshopify.com
2021-05-13 00:32:09 UTC,Usage charge applied,Basic Shopify plan - 19.99,,RoyaltySuite,US,myroyaltysuite@gmail.com,royaltysuite.myshopify.com
2021-05-13 00:32:10 UTC,Usage charge applied,Basic Shopify plan - 19.99,,MATNOLA,US,matnolapro@gmail.com,matnola.myshopify.com
2021-05-13 00:32:11 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Body Lucky,DE,bodyluckyy@gmail.com,body-lucky.myshopify.com
2021-05-13 00:32:12 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Vandder Store,ES,vandder.store@gmail.com,vandder-store.myshopify.com
2021-05-13 00:32:13 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Trendjump24,DE,team@trendjump24.de,trendjump24.myshopify.com
2021-05-13 00:32:14 UTC,Usage charge applied,Basic Shopify plan - 19.99,,True Charlie Co.,AU,pdcorredig@gmail.com,true-charlie-co.myshopify.com
2021-05-13 00:32:15 UTC,Usage charge applied,Basic Shopify plan - 19.99,,SCOOPYHOO,CY,imscoobyhoo@gmail.com,scoobyhoo.myshopify.com
2021-05-13 00:32:16 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Island Moss,GB,info.islandmoss@gmail.com,islandmoss.myshopify.com
2021-05-13 00:32:21 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Bailees Discount goods LLC ,US,baileesdiscountgoodsllc@gmail.com,bailees-discount-goods-llc-designs-by-lb-jessica.myshopify.com
2021-05-13 00:32:24 UTC,Usage charge applied,Basic Shopify plan - 19.99,,RAWE LOOK™,US,Support@rawelook.com,chadanduzair.myshopify.com
2021-05-13 00:32:25 UTC,Usage charge applied,Shopify plan - 29.99,,Big Cat Electric Bikes ,US,Vtg@bigcatusa.com,big-cat-electric-bikes.myshopify.com
2021-05-13 00:32:26 UTC,Usage charge applied,Shopify plan - 29.99,,Boracay Skin US,AU,hello@boracayskin.com,boracayskin-usa.myshopify.com
2021-05-13 00:32:27 UTC,Usage charge applied,Shopify plan - 29.99,,Kingsmen Hair,AU,harley@kingsmenhair.com.au,kingsmen-hair.myshopify.com
2021-05-13 00:32:28 UTC,Usage charge applied,Basic Shopify plan - 19.99,,neonpartys.co.uk,AU,tracy@etimeau.com.au,neonpartys-co-uk.myshopify.com
2021-05-13 00:32:29 UTC,Usage charge applied,Shopify plan - 29.99,,Babymel London,GB,mel@storksak.co.uk,babymel-store.myshopify.com
2021-05-13 00:32:30 UTC,Usage charge applied,Basic Shopify plan - 19.99,,StringPuck,SE,instashopify2@hotmail.com,stringpuck.myshopify.com
2021-05-13 00:32:31 UTC,Usage charge applied,Shopify plan - 29.99,,Ryan Kirby Art,US,info@ryankirbyart.com,ryan-kirby-art.myshopify.com
2021-05-13 00:32:31 UTC,Usage charge applied,Shopify plan - 29.99,,My Horizont,DE,qemalm62@gmail.com,my-horizont.myshopify.com
2021-05-13 00:32:32 UTC,Usage charge applied,Shopify Plus plan - 99.99,,Little Poppy Co.,US,lindie@littlepoppyco.com,littlepoppyco.myshopify.com
2021-05-13 00:32:33 UTC,Usage charge applied,Shopify plan - 29.99,,Screaming Freedom Apparel,US,support@screamingfreedom.com,screaming-freedom.myshopify.com
2021-05-13 00:32:34 UTC,Usage charge applied,Basic Shopify plan - 19.99,,The Crochet Baby,US,pnwhandcrafts@gmail.com,flippingcheese.myshopify.com
2021-05-13 00:32:41 UTC,Usage charge applied,Basic Shopify plan - 19.99,,HealthSocks,DE,info@health-socks.de,kosmetiktasche.myshopify.com
2021-05-13 00:32:42 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Hollands,US,amber.holland1@yahoo.com,hollandsclothingapparel.myshopify.com
2021-05-13 00:32:44 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Komsi Like,US,komsilike@gmail.com,komsi-like.myshopify.com
2021-05-13 00:32:45 UTC,Usage charge applied,Shopify plan - 29.99,,Mayari Crystals ,US,mayaricrystals@gmail.com,mayari-crystals.myshopify.com
2021-05-13 00:32:46 UTC,Usage charge applied,Shopify plan - 29.99,,SHOPPZIA,US,myshoppzia@gmail.com,shoppzia.myshopify.com
2021-05-13 00:32:47 UTC,Usage charge applied,Shopify plan - 29.99,,HOMECRAV,US,homecrav@gmail.com,homecrav.myshopify.com
2021-05-13 00:32:48 UTC,Usage charge applied,Shopify plan - 29.99,,SHOP-NNN,US,nnn.merchant@gmail.com,shop-nnn.myshopify.com
2021-05-13 00:33:01 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Kenko Back™,AU,ecomhq.93@gmail.com,kenkobackde.myshopify.com
2021-05-13 00:33:02 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Huriku Shop,HR,infohuriku@gmail.com,huriku-shop.myshopify.com
2021-05-13 00:33:03 UTC,Usage charge applied,Basic Shopify plan - 19.99,,playgroundplan,DE,admin@allmand-ninch.com,playgroundplan.myshopify.com
2021-05-13 00:33:03 UTC,Usage charge applied,Shopify plan - 29.99,,Veraways,CA,brianveraways@gmail.com,verawaysdesign.myshopify.com
2021-05-13 00:33:04 UTC,Usage charge applied,Basic Shopify plan - 19.99,,SHOPPINGWITHPAULINHO,SE,shoppingwithpaulinho@gmail.com,shoppingwithpaulinho.myshopify.com
2021-05-13 00:33:11 UTC,Usage charge applied,Basic Shopify plan - 19.99,,SAPHURAA,US,mysaphuraa@gmail.com,saphuraa.myshopify.com
2021-05-13 00:33:12 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Melinated Honey,US,mymelinated@gmail.com,melinatedhoney.myshopify.com
2021-05-13 00:33:15 UTC,Usage charge applied,Shopify plan - 29.99,,Jessica Wellness Shop,US,jessicawellnesllc@gmail.com,jessica-wellness-shop.myshopify.com
2021-05-13 00:33:17 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,oxoshopsk,SK,marian@oxobubbletea.hu,oxoshopsk.myshopify.com
2021-05-13 00:33:18 UTC,Usage charge applied,Shopify Plus plan - 99.99,,The Adventure Challenge,US,zach@theadventurechallenge.com,theadventurechallenge.myshopify.com
2021-05-13 00:33:19 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Little Knights,GB,accounts@tetramass.co.uk,little-knights.myshopify.com
2021-05-13 00:33:20 UTC,Usage charge applied,Shopify plan - 29.99,,Vincini Norge,NL,Norge@vincini.site,foreveryounges.myshopify.com
2021-05-13 00:33:21 UTC,Usage charge applied,Shopify plan - 29.99,,Apple Watch Armbands,IE,orders@applewatcharmbands.com,apple-watch-armband.myshopify.com
